RiskPerformance;ExternalRiskEstimate;MSinceOldestTradeOpen;MSinceMostRecentTradeOpen;AverageMInFile;NumSatisfactoryTrades;NumTrades60Ever2DerogPubRec;NumTrades90Ever2DerogPubRec;PercentTradesNeverDelq;NumTotalTrades;NumTradesOpeninLast12M;PercentInstallTrades;MSinceMostRecentInqexcl7days;NumInqLast6M;NumInqLast6Mexcl7days;NetFractionRevolvingBurden;NetFractionInstallBurden;NumRevolvingTradesWBalance;NumInstallTradesWBalance;NumBank2NatlTradesWHighUtilization;PercentTradesWBalance;MaxDelq2PublicRecLast12M_0;MaxDelq2PublicRecLast12M_1;MaxDelq2PublicRecLast12M_2;MaxDelq2PublicRecLast12M_3;MaxDelq2PublicRecLast12M_4;MaxDelq2PublicRecLast12M_5;MaxDelq2PublicRecLast12M_6;MaxDelq2PublicRecLast12M_7;MaxDelq2PublicRecLast12M_9;MaxDelq2PublicRecLast12M_nan;MaxDelqEver_2;MaxDelqEver_3;MaxDelqEver_4;MaxDelqEver_5;MaxDelqEver_6;MaxDelqEver_7;MaxDelqEver_8;MaxDelqEver_nan
1;87;112;5;67;22;0;0;100;22;2;55;5;0;0;3;92.0;1;3;0;44;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;65;129;10;64;30;0;0;78;32;3;34;0;1;1;17;99.0;2;10;0;67;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
0;66;93;7;33;23;0;0;100;24;3;33;0;2;2;58;97.0;8;2;4;63;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;85;154;45;159;4;0;0;100;4;0;50;4;0;0;53;64.43214;1;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;81;212;1;93;37;0;0;100;44;5;16;2;3;3;19;73.61821;4;2;1;35;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;65;321;3;74;27;2;1;68;31;5;45;0;4;4;11;91.0;1;4;0;56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;65;338;7;55;24;0;0;83;24;2;33;0;2;2;13;78.0;2;2;0;31;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;85;195;5;87;28;0;0;100;29;5;38;0;3;3;11;49.0;5;3;0;73;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
1;67;145;3;58;31;1;1;94;32;4;56;3;2;2;18;62.0;5;6;1;79;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;92;352;13;120;14;0;0;100;17;0;35;4;1;1;11;60.30964;2;1;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;205;4;123;5;1;1;100;5;2;40;4;5;5;83;80.0;1;2;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;62;135;8;59;15;2;2;81;16;1;81;0;11;10;13;59.0;2;4;0;100;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
0;62;433;1;79;31;3;3;92;39;7;85;0;2;2;13;97.0;1;4;0;100;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;69;175;6;56;17;2;1;90;20;3;55;1;1;1;16;92.0;3;8;0;73;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;83;344;42;151;10;0;0;90;10;0;40;19;0;0;5;59.787178;1;1;0;33;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;57;140;13;67;8;4;4;80;10;0;50;3;1;1;93;71.0;1;2;1;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
0;66;307;6;125;38;3;1;79;49;2;48;4;1;1;45;75.0;8;3;4;65;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;445;4;145;34;0;0;97;37;4;27;4;3;3;80;53.0;17;3;12;83;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;64;277;6;94;26;0;0;71;28;1;54;5;0;0;52;77.0;5;4;1;82;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;81;334;16;104;18;0;0;100;19;0;68;9;0;0;29;34.0;3;3;0;86;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;63;307;2;85;35;0;0;95;38;3;24;0;3;3;38;69.205894;5;1;2;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;133;6;77;23;0;0;100;26;2;42;0;3;3;105;94.0;6;2;6;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;61;338;2;145;32;0;0;88;33;1;27;12;0;0;56;85.0;15;2;6;78;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;85;182;13;74;10;0;0;100;10;0;50;18;0;0;12;34.0;4;2;0;86;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;72;145;7;57;45;0;0;100;68;2;74;7;0;0;34;97.0;4;12;0;73;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;85;267;18;72;8;0;0;100;8;0;25;17;0;0;17;62.0;2;1;0;75;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
0;78;340;8;106;25;0;0;96;25;1;56;4;1;1;6;77.0;2;3;0;56;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;86;439;2;112;18;0;0;100;21;2;57;1;3;3;26;100.0;3;2;0;83;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;70;139;5;67;19;1;0;83;23;2;57;5;0;0;39;66.0;2;3;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;62;295;7;124;55;0;0;95;57;2;39;5;0;0;32;48.0;6;4;2;57;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1;82;286;1;103;16;0;0;100;17;3;47;6;0;0;25;22.0;4;3;1;89;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;75;311;8;117;40;0;0;100;45;2;42;0;5;5;34;69.45859;4;4;2;45;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
1;66;111;4;40;9;0;0;100;9;2;33;1;3;3;80;55.0;5;2;3;88;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;93;399;27;174;5;0;0;100;5;0;0;2;1;1;0;53.76132;0;-1;0;8;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
0;67;85;16;48;17;1;0;89;18;0;61;4;1;1;44;77.0;1;2;0;75;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;64;103;1;52;22;1;1;88;24;3;38;1;5;5;29;77.0;4;3;2;58;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;67;90;7;38;7;0;0;100;7;1;57;5;1;1;91;52.0;1;2;1;75;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;81;99;1;54;35;0;0;100;36;1;25;0;2;2;8;42.0;2;3;0;67;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;80;415;10;129;20;0;0;90;20;1;20;4;0;0;8;84.0;1;1;0;50;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;84;288;2;85;11;0;0;100;13;1;38;17;1;0;20;63.996075;2;1;1;38;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;88;209;9;93;19;0;0;100;19;1;53;5;0;0;0;65.24158;1;1;0;29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;82;163;38;92;12;0;0;100;12;0;17;18;0;0;33;58.506573;4;1;0;100;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
0;60;281;1;73;35;0;0;78;40;4;28;0;8;8;16;86.0;10;4;2;68;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;60;164;4;67;18;2;0;67;24;2;58;0;5;5;0;53.0;0;4;0;63;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;75;407;1;90;27;1;0;94;31;3;16;0;1;1;3;66.18496;8;2;0;59;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;59;191;4;74;38;0;0;93;40;2;33;1;2;2;48;45.0;12;3;3;83;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;75;180;4;74;35;0;0;100;36;5;44;0;4;4;41;97.0;1;3;0;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;73;116;23;65;23;0;0;100;23;0;39;1;1;1;25;70.0;3;4;1;62;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;87;126;7;71;21;0;0;100;22;1;38;13;0;0;10;50.0;2;2;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;90;244;4;96;31;0;0;100;31;1;42;0;3;3;2;64.28337;1;1;0;20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;63;69;3;42;13;7;6;100;13;2;15;0;1;1;53;58.0;6;2;1;89;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;89;363;1;106;21;0;0;100;24;1;29;0;1;1;2;74.0;5;2;0;64;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
1;82;154;1;82;35;0;0;100;36;5;42;0;1;1;12;100.0;2;2;0;44;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;70;253;33;131;23;1;1;100;23;0;35;4;0;0;3;48.0;3;3;0;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;76;170;2;68;32;0;0;97;35;5;34;1;3;3;13;3.0;2;4;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;75;325;7;101;23;1;1;96;24;1;63;6;0;0;47;70.0;4;4;0;89;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;76;220;4;87;31;0;0;94;31;3;55;5;1;1;31;64.0;4;2;0;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;145;7;70;40;0;0;100;43;4;30;1;9;8;83;77.0;10;5;6;79;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;65;293;11;142;20;1;0;38;24;1;50;3;11;11;9;32.0;4;4;2;62;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;92;445;57;203;8;0;0;100;8;0;0;2;1;1;1;54.313663;3;0;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;234;4;69;54;2;1;98;60;4;25;0;2;2;19;62.0;6;4;0;57;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;432;3;87;34;0;0;97;35;7;35;0;2;2;34;47.0;8;7;2;71;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;63;130;3;67;25;0;0;86;29;1;34;0;0;0;57;75.0;4;2;2;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;61;251;12;74;15;0;0;93;15;0;13;0;1;1;89;59.861;7;1;5;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;76;280;12;77;25;0;0;100;25;0;40;0;0;0;17;42.0;2;4;1;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;60;125;8;34;26;0;0;96;26;2;15;0;3;3;56;70.0;4;1;1;67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;89;408;4;108;28;0;0;100;30;2;20;0;1;1;10;66.0;4;2;0;55;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;85;271;8;96;26;0;0;100;26;1;19;0;1;1;4;60.26019;3;1;0;25;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;58;274;11;144;9;2;0;64;11;1;36;0;3;3;68;15.0;2;3;1;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;64;162;5;73;4;3;3;67;7;1;33;0;1;1;57;64.027336;2;1;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;81;306;5;74;16;0;0;100;18;1;11;0;0;0;25;101.0;7;1;1;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;56;82;5;37;29;0;0;93;30;3;57;0;1;1;43;85.0;5;3;2;73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;55;99;4;56;35;5;5;92;40;3;65;0;0;0;100;45.0;1;2;2;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;51;232;6;93;13;2;1;69;16;3;38;0;0;0;94;88.0;2;3;1;83;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;68;130;8;51;30;2;2;97;36;2;53;0;0;0;59;24.0;5;4;0;75;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
0;55;147;1;83;12;2;2;86;15;1;29;0;2;2;66;64.68691;6;1;2;89;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;87;336;4;120;35;0;0;100;35;4;14;0;2;2;3;69.43961;6;1;0;47;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
0;68;264;17;106;22;0;0;88;26;0;46;0;0;0;64;65.0;5;3;3;90;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;70;233;6;69;31;0;0;97;33;1;33;0;0;0;35;68.0;6;3;1;59;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;75;254;4;60;9;0;0;100;9;2;44;0;1;1;60;95.0;2;2;0;80;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;70;321;11;67;13;2;2;82;17;1;53;0;4;4;50;80.0;3;5;0;90;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;77;165;12;75;20;0;0;95;20;0;20;0;0;0;41;44.0;4;2;1;43;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;73;232;5;72;19;0;0;95;19;3;42;0;0;0;35;85.0;6;2;0;73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;60;273;3;126;32;4;4;89;35;3;11;0;0;0;37;74.0;16;2;0;95;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;77;324;7;85;26;0;0;100;26;3;38;0;0;0;16;65.0;4;4;0;59;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;80;220;5;105;32;0;0;100;32;2;41;0;0;0;36;54.0;3;4;1;58;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;82;161;4;60;41;0;0;100;44;4;23;0;4;4;2;71.13741;3;1;1;29;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;83;176;8;70;8;0;0;100;8;3;50;0;0;0;38;91.0;2;2;0;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;321;6;114;27;1;1;82;28;3;32;0;0;0;66;70.61793;6;1;1;88;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;77;140;2;73;15;0;0;88;17;2;53;0;1;1;17;64.0;2;4;0;67;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;409;4;138;18;0;0;85;20;2;25;0;0;0;55;65.90418;7;2;1;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;84;191;35;104;11;0;0;100;12;0;58;0;2;0;4;50.0;1;2;0;75;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
0;59;152;8;50;23;4;2;79;29;4;41;0;0;0;70;93.0;8;3;1;100;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;66;253;5;125;8;3;0;64;11;2;27;0;0;0;80;65.86688;2;1;1;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;63;234;25;159;8;2;1;43;14;0;14;0;0;0;33;54.535458;1;0;1;33;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;73;250;6;67;42;0;0;100;47;2;49;0;1;1;50;86.0;4;7;1;69;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
1;77;173;14;71;39;0;0;100;42;0;31;0;0;0;19;66.0;8;3;1;50;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1;79;81;8;38;10;0;0;100;10;2;20;0;0;0;10;63.829113;2;1;0;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;64;164;8;71;25;1;0;92;26;3;38;0;3;3;58;84.0;3;3;0;67;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;67;282;11;108;37;0;0;95;40;1;43;0;1;1;68;58.0;5;3;2;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;80;290;5;82;14;0;0;87;15;2;60;0;0;0;16;44.0;3;4;0;78;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;74;279;3;90;31;1;1;97;33;3;18;0;2;2;5;95.0;4;3;0;47;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;70;196;4;64;34;0;0;100;35;1;37;0;0;0;83;66.64226;6;1;3;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;65;77;6;50;2;1;1;67;3;1;67;0;0;0;53;68.76628;2;1;1;100;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
0;69;184;15;76;9;2;2;82;11;0;27;0;0;0;66;60.090492;4;1;2;57;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;73;94;3;49;21;0;0;95;22;2;36;0;2;2;42;47.0;3;2;1;56;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;66;74;3;21;13;0;0;92;13;6;23;0;4;4;33;61.0;5;3;0;73;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;73;219;4;88;23;0;0;100;24;3;46;0;1;1;45;88.0;6;2;1;89;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;80;198;10;72;25;0;0;100;25;1;24;0;1;1;7;23.0;1;2;0;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;58;175;6;57;45;1;0;96;47;1;53;0;3;3;69;85.0;6;12;3;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;88;369;7;114;31;0;0;100;33;2;33;0;0;0;1;91.0;2;2;0;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;64;159;1;54;20;1;0;89;27;2;52;0;2;2;42;94.0;4;2;2;86;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
0;62;174;2;84;35;0;0;89;38;3;32;0;1;1;68;71.16302;9;2;3;85;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;73;144;38;96;13;0;0;85;13;0;8;0;0;0;40;5.0;10;1;1;85;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;86;266;3;95;12;0;0;100;13;3;15;0;0;0;22;66.55125;3;1;0;43;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;66;375;16;183;21;1;0;83;23;0;52;0;3;3;24;63.66301;3;2;0;100;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;69;338;2;62;22;0;0;96;23;3;35;0;4;4;25;100.0;3;2;1;45;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;58;118;21;66;14;3;0;75;20;0;30;0;0;0;62;66.0;5;4;0;90;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;75;255;5;102;30;0;0;100;32;2;13;0;1;1;39;95.0;7;2;4;53;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;75;291;20;118;15;1;0;94;17;0;41;0;2;2;48;62.871105;3;1;0;83;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
0;70;288;8;69;30;0;0;100;30;2;20;0;1;1;31;94.0;5;2;2;39;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;83;122;13;35;11;0;0;100;11;0;36;0;0;0;2;59.744083;2;1;0;50;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
0;72;72;8;39;18;0;0;100;18;2;28;0;2;2;73;68.55325;3;1;0;100;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
1;84;294;5;119;44;0;0;100;47;3;68;0;2;2;4;67.0;5;8;2;76;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
0;68;220;9;69;27;0;0;100;27;3;44;0;2;2;95;59.0;4;4;2;100;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;76;269;6;107;32;1;1;97;32;3;31;0;0;0;42;3.0;3;2;1;75;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;82;133;14;88;9;0;0;100;9;0;44;0;0;0;0;60.929245;0;1;-1;50;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
1;62;21;12;17;4;0;0;100;4;0;50;0;4;3;120;83.0;1;2;1;75;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;79;106;9;64;16;0;0;100;16;1;38;0;2;2;20;44.0;2;3;1;50;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;77;191;4;76;20;0;0;100;20;2;35;0;3;2;69;17.0;2;2;1;63;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;82;247;3;57;46;0;0;98;46;3;28;0;0;0;3;45.0;3;2;0;45;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;64;120;6;49;15;1;1;88;16;2;44;0;1;1;69;81.0;4;3;2;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;68;343;1;96;40;1;1;90;43;3;37;0;11;11;75;58.0;8;6;4;71;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;57;123;13;57;5;6;6;71;8;0;29;0;2;2;100;62.594467;1;1;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;75;78;3;41;6;0;0;100;6;1;67;0;4;4;56;101.0;2;1;0;100;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
1;84;149;13;80;13;0;0;100;13;0;85;0;1;1;0;87.0;0;2;-1;67;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
1;73;123;4;65;24;0;0;100;24;1;38;0;1;1;68;80.0;3;7;1;71;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;80;162;5;58;41;0;0;98;42;5;60;0;0;0;6;90.0;3;10;0;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;61;115;13;70;16;3;1;74;19;0;21;0;3;3;10;3.0;3;2;0;56;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
0;79;244;2;93;8;1;1;82;11;3;18;0;1;1;15;66.78899;4;1;0;86;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;89;353;40;140;19;0;0;100;19;0;11;0;0;0;7;55.8227;3;1;0;36;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
1;76;128;3;47;32;0;0;100;32;3;22;0;3;3;16;42.0;7;2;1;64;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;150;2;45;12;1;1;86;14;4;21;0;2;2;9;70.291534;4;1;0;56;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
0;72;221;11;84;22;3;2;81;26;1;23;0;0;0;30;61.40513;5;1;0;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;58;39;4;22;12;0;0;83;12;3;8;0;3;3;45;100.0;6;1;1;88;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;80;131;19;66;7;0;0;100;7;0;71;0;0;0;53;74.0;1;2;1;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;59;192;10;37;17;0;0;88;18;1;59;0;2;2;49;84.0;4;3;1;78;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;62;282;13;99;24;4;3;70;31;0;26;0;0;0;29;57.945435;4;1;1;45;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;87;208;10;63;42;0;0;100;42;2;26;0;0;0;9;70.0;5;3;0;56;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
0;52;132;13;62;21;1;1;86;22;0;32;0;1;1;41;90.0;10;2;1;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;61;197;10;84;18;5;4;63;24;1;58;0;0;0;0;64.89232;1;1;-1;50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;82;295;16;108;18;0;0;100;18;0;39;0;0;0;36;47.0;2;2;1;40;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;88;164;12;90;19;0;0;100;19;0;32;0;0;0;2;60.0;1;3;0;36;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;64;51;6;22;15;0;0;100;24;3;25;0;0;0;61;84.0;10;3;1;100;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
1;89;351;5;79;12;0;0;100;12;2;58;0;0;0;4;85.0;2;3;0;83;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;83;203;6;86;17;0;0;100;17;2;47;0;0;0;12;70.0;2;3;1;63;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
0;81;152;25;83;8;0;0;100;8;0;88;0;0;0;0;68.0;0;2;-1;67;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
1;60;168;23;97;3;6;3;38;11;0;25;0;0;0;26;68.0;2;2;0;80;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;66;176;7;61;24;0;0;92;24;1;33;0;0;0;18;92.0;4;2;1;58;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
1;70;206;19;75;17;0;0;100;18;0;28;0;1;1;58;60.933308;4;1;3;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;69;124;14;66;20;0;0;95;20;0;60;0;0;0;58;73.0;3;3;1;86;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
0;65;106;5;42;11;1;0;92;13;3;31;0;2;2;60;71.103615;4;1;1;83;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
0;60;141;50;94;13;2;2;73;15;0;27;0;0;0;61;59.996098;2;1;0;100;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
1;76;208;22;100;22;0;0;100;22;0;45;0;0;0;76;39.0;2;2;1;83;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;72;141;1;66;10;0;0;83;12;2;25;0;1;1;49;94.0;2;1;1;33;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
0;69;165;4;62;12;0;0;92;12;2;58;0;1;1;97;71.0;4;1;3;100;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;58;162;8;65;21;1;1;100;22;1;33;0;1;1;44;54.0;4;3;1;78;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
